salary,salary25,salary50,salary75,sampleCount,isShowSalary,salaryThousand50,salaryThousand,originSampleCount,originTotalSampleCount,analyzeCode,desc,jobCount,jobUrl,job_code,salary_type
37269.23,32000.0,34000.0,41000.0,0.0,False,34.0,37.0,13.0,106.0,3,3~5年,13,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2010001034&jobexp=5&jobsource=salary_jobexp&order=2&page=1,2010001034,月薪
40991.656,34000.0,40000.0,43000.0,0.0,False,40.0,40.0,32.0,106.0,4,5~10年,2,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2010001034&jobexp=10&jobsource=salary_jobexp&order=2&page=1,2010001034,月薪
40095.24,35000.0,39000.0,45000.0,42.0,True,39.0,40.0,42.0,106.0,5,10年以上,0,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2010001034&jobexp=99&jobsource=salary_jobexp&order=2&page=1,2010001034,月薪
,,,,,,,,,,1,1年以下,81,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2010001035&jobexp=1&jobsource=salary_jobexp&order=2&page=1,2010001035,月薪
39455.555,34500.0,40000.0,42000.0,0.0,False,40.0,39.0,18.0,106.0,2,1~3年,46,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2010001035&jobexp=3&jobsource=salary_jobexp&order=2&page=1,2010001035,月薪
36833.332,32000.0,38000.0,38000.0,12.0,True,38.0,36.0,12.0,106.0,3,3~5年,11,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2010001035&jobexp=5&jobsource=salary_jobexp&order=2&page=1,2010001035,月薪
39642.414,32000.0,38000.0,45000.0,29.0,True,38.0,39.0,29.0,106.0,4,5~10年,3,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2010001035&jobexp=10&jobsource=salary_jobexp&order=2&page=1,2010001035,月薪
40975.17,34500.0,40000.0,45000.0,47.0,True,40.0,40.0,47.0,106.0,5,10年以上,0,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2010001035&jobexp=99&jobsource=salary_jobexp&order=2&page=1,2010001035,月薪
,,,,,,,,,,1,1年以下,81,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2010001035&jobexp=1&jobsource=salary_jobexp&order=2&page=1,2010001035,年薪
544373.9,478941.2,564497.25,592722.06,0.0,False,40.0,39.0,18.0,106.0,2,1~3年,46,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2010001035&jobexp=3&jobsource=salary_jobexp&order=2&page=1,2010001035,年薪
508194.72,444235.28,536272.4,536272.4,12.0,True,38.0,36.0,12.0,106.0,3,3~5年,11,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2010001035&jobexp=5&jobsource=salary_jobexp&order=2&page=1,2010001035,年薪
546952.0,444235.28,536272.4,635059.4,29.0,True,38.0,39.0,29.0,106.0,4,5~10年,3,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2010001035&jobexp=10&jobsource=salary_jobexp&order=2&page=1,2010001035,年薪
565340.25,478941.2,564497.25,635059.4,47.0,True,40.0,40.0,47.0,106.0,5,10年以上,0,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2010001035&jobexp=99&jobsource=salary_jobexp&order=2&page=1,2010001035,年薪
,,,,,,,,,,1,1年以下,118,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2010001036&jobexp=1&jobsource=salary_jobexp&order=2&page=1,2010001036,年薪
503627.0,449619.72,516025.0,572939.5,33.0,True,34.0,34.0,33.0,149.0,2,1~3年,42,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2010001036&jobexp=3&jobsource=salary_jobexp&order=2&page=1,2010001036,年薪
552595.4,479594.38,531202.2,660208.44,0.0,False,35.0,38.0,31.0,149.0,3,3~5年,9,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2010001036&jobexp=5&jobsource=salary_jobexp&order=2&page=1,2010001036,年薪
515626.44,461796.9,516025.0,569145.25,40.0,True,34.0,35.0,40.0,149.0,4,5~10年,1,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2010001036&jobexp=10&jobsource=salary_jobexp&order=2&page=1,2010001036,年薪
572416.0,517062.66,576733.8,682974.25,45.0,True,38.0,39.0,45.0,149.0,5,10年以上,0,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2010001036&jobexp=99&jobsource=salary_jobexp&order=2&page=1,2010001036,年薪
,,,,,,,,,,1,1年以下,74,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2010001037&jobexp=1&jobsource=salary_jobexp&order=2&page=1,2010001037,月薪
,,,,,,,,,,2,1~3年,13,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2010001037&jobexp=3&jobsource=salary_jobexp&order=2&page=1,2010001037,月薪
,,,,,,,,,,3,3~5年,12,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2010001037&jobexp=5&jobsource=salary_jobexp&order=2&page=1,2010001037,月薪
39382.35,35500.0,40000.0,42000.0,17.0,True,40.0,39.0,17.0,42.0,4,5~10年,4,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2010001037&jobexp=10&jobsource=salary_jobexp&order=2&page=1,2010001037,月薪
43920.0,34000.0,41500.0,50000.0,25.0,True,41.0,43.0,25.0,42.0,5,10年以上,2,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2010001037&jobexp=99&jobsource=salary_jobexp&order=2&page=1,2010001037,月薪
,,,,,,,,,,1,1年以下,118,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2010001036&jobexp=1&jobsource=salary_jobexp&order=2&page=1,2010001036,月薪
34954.547,30000.0,34000.0,37750.0,33.0,True,34.0,34.0,33.0,149.0,2,1~3年,42,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2010001036&jobexp=3&jobsource=salary_jobexp&order=2&page=1,2010001036,月薪
38353.227,32000.0,35000.0,43500.0,0.0,False,35.0,38.0,31.0,149.0,3,3~5年,9,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2010001036&jobexp=5&jobsource=salary_jobexp&order=2&page=1,2010001036,月薪
35787.375,30812.5,34000.0,37500.0,40.0,True,34.0,35.0,40.0,149.0,4,5~10年,1,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2010001036&jobexp=10&jobsource=salary_jobexp&order=2&page=1,2010001036,月薪
39728.89,34500.0,38000.0,45000.0,45.0,True,38.0,39.0,45.0,149.0,5,10年以上,0,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2010001036&jobexp=99&jobsource=salary_jobexp&order=2&page=1,2010001036,月薪
,,,,,,,,,,1,1年以下,217,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2010001038&jobexp=1&jobsource=salary_jobexp&order=2&page=1,2010001038,月薪
41463.03,35240.0,41400.0,45000.0,33.0,True,41.0,41.0,33.0,291.0,2,1~3年,95,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2010001038&jobexp=3&jobsource=salary_jobexp&order=2&page=1,2010001038,月薪
45160.85,37450.0,42000.0,50000.0,47.0,True,42.0,45.0,47.0,291.0,3,3~5年,25,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2010001038&jobexp=5&jobsource=salary_jobexp&order=2&page=1,2010001038,月薪
45727.594,40000.0,45000.0,50000.0,113.0,True,45.0,45.0,113.0,291.0,4,5~10年,5,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2010001038&jobexp=10&jobsource=salary_jobexp&order=2&page=1,2010001038,月薪
48728.062,40000.0,45500.0,56500.0,98.0,True,45.0,48.0,98.0,291.0,5,10年以上,0,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2010001038&jobexp=99&jobsource=salary_jobexp&order=2&page=1,2010001038,月薪
,,,,,,,,,,1,1年以下,217,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2010001038&jobexp=1&jobsource=salary_jobexp&order=2&page=1,2010001038,年薪
588918.2,500229.78,623632.8,677861.75,33.0,True,41.0,41.0,33.0,291.0,2,1~3年,95,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2010001038&jobexp=3&jobsource=salary_jobexp&order=2&page=1,2010001038,年薪
641440.06,531600.6,632671.0,753179.75,47.0,True,42.0,45.0,47.0,291.0,3,3~5年,25,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2010001038&jobexp=5&jobsource=salary_jobexp&order=2&page=1,2010001038,年薪
649489.75,567797.7,677861.75,753179.75,113.0,True,45.0,45.0,113.0,291.0,4,5~10年,5,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2010001038&jobexp=10&jobsource=salary_jobexp&order=2&page=1,2010001038,年薪
692106.75,567797.7,685393.56,851093.1,98.0,True,45.0,48.0,98.0,291.0,5,10年以上,0,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2010001038&jobexp=99&jobsource=salary_jobexp&order=2&page=1,2010001038,年薪
,,,,,,,,,,1,1年以下,74,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2010001037&jobexp=1&jobsource=salary_jobexp&order=2&page=1,2010001037,年薪
,,,,,,,,,,2,1~3年,13,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2010001037&jobexp=3&jobsource=salary_jobexp&order=2&page=1,2010001037,年薪
,,,,,,,,,,3,3~5年,12,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2010001037&jobexp=5&jobsource=salary_jobexp&order=2&page=1,2010001037,年薪
583514.4,499136.97,596615.2,644297.8,17.0,True,40.0,39.0,17.0,42.0,4,5~10年,4,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2010001037&jobexp=10&jobsource=salary_jobexp&order=2&page=1,2010001037,年薪
650747.06,478046.66,618988.25,767021.25,25.0,True,41.0,43.0,25.0,42.0,5,10年以上,2,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2010001037&jobexp=99&jobsource=salary_jobexp&order=2&page=1,2010001037,年薪
,,,,,,,,,,1,1年以下,307,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2010001039&jobexp=1&jobsource=salary_jobexp&order=2&page=1,2010001039,月薪
39034.36,31500.0,39450.0,41500.0,39.0,True,39.0,39.0,39.0,232.0,2,1~3年,99,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2010001039&jobexp=3&jobsource=salary_jobexp&order=2&page=1,2010001039,月薪
40411.32,33000.0,40000.0,45000.0,50.0,True,40.0,40.0,50.0,232.0,3,3~5年,37,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2010001039&jobexp=5&jobsource=salary_jobexp&order=2&page=1,2010001039,月薪
44148.816,37000.0,40000.0,50000.0,71.0,True,40.0,44.0,71.0,232.0,4,5~10年,11,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2010001039&jobexp=10&jobsource=salary_jobexp&order=2&page=1,2010001039,月薪
45313.89,38000.0,45000.0,50000.0,72.0,True,45.0,45.0,72.0,232.0,5,10年以上,3,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2010001039&jobexp=99&jobsource=salary_jobexp&order=2&page=1,2010001039,月薪
,,,,,,,,,,1,1年以下,52,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2010001040&jobexp=1&jobsource=salary_jobexp&order=2&page=1,2010001040,年薪
,,,,,,,,,,2,1~3年,14,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2010001040&jobexp=3&jobsource=salary_jobexp&order=2&page=1,2010001040,年薪
,,,,,,,,,,3,3~5年,4,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2010001040&jobexp=5&jobsource=salary_jobexp&order=2&page=1,2010001040,年薪
834074.06,616792.6,835415.7,982286.6,11.0,True,56.0,56.0,11.0,13.0,4,5~10年,0,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2010001040&jobexp=10&jobsource=salary_jobexp&order=2&page=1,2010001040,年薪
815605.0,NaN,820497.56,844152.56,2.0,False,55.0,55.0,2.0,13.0,5,10年以上,0,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2010001040&jobexp=99&jobsource=salary_jobexp&order=2&page=1,2010001040,年薪
,,,,,,,,,,1,1年以下,307,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2010001039&jobexp=1&jobsource=salary_jobexp&order=2&page=1,2010001039,年薪
604835.56,478884.8,604571.2,666600.2,39.0,True,39.0,39.0,39.0,232.0,2,1~3年,99,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2010001039&jobexp=3&jobsource=salary_jobexp&order=2&page=1,2010001039,年薪
626171.5,501688.84,612999.94,722819.44,50.0,True,40.0,40.0,50.0,232.0,3,3~5年,37,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2010001039&jobexp=5&jobsource=salary_jobexp&order=2&page=1,2010001039,年薪
684083.8,562499.6,612999.94,803132.75,71.0,True,40.0,44.0,71.0,232.0,4,5~10年,11,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2010001039&jobexp=10&jobsource=salary_jobexp&order=2&page=1,2010001039,年薪
702136.6,577702.3,689624.9,803132.75,72.0,True,45.0,45.0,72.0,232.0,5,10年以上,3,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2010001039&jobexp=99&jobsource=salary_jobexp&order=2&page=1,2010001039,年薪
,,,,,,,,,,1,1年以下,52,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2010001040&jobexp=1&jobsource=salary_jobexp&order=2&page=1,2010001040,月薪
,,,,,,,,,,2,1~3年,14,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2010001040&jobexp=3&jobsource=salary_jobexp&order=2&page=1,2010001040,月薪
,,,,,,,,,,3,3~5年,4,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2010001040&jobexp=5&jobsource=salary_jobexp&order=2&page=1,2010001040,月薪
56245.453,43850.0,56000.0,64000.0,11.0,True,56.0,56.0,11.0,13.0,4,5~10年,0,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2010001040&jobexp=10&jobsource=salary_jobexp&order=2&page=1,2010001040,月薪
55000.0,NaN,55000.0,55000.0,2.0,False,55.0,55.0,2.0,13.0,5,10年以上,0,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2010001040&jobexp=99&jobsource=salary_jobexp&order=2&page=1,2010001040,月薪
,,,,,,,,,,1,1年以下,0,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2010002000&jobexp=1&jobsource=salary_jobexp&order=2&page=1,2010002000,月薪
,,,,,,,,,,2,1~3年,0,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2010002000&jobexp=3&jobsource=salary_jobexp&order=2&page=1,2010002000,月薪
,,,,,,,,,,3,3~5年,0,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2010002000&jobexp=5&jobsource=salary_jobexp&order=2&page=1,2010002000,月薪
,,,,,,,,,,4,5~10年,0,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2010002000&jobexp=10&jobsource=salary_jobexp&order=2&page=1,2010002000,月薪
NaN,NaN,NaN,NaN,0.0,False,0.0,0.0,0.0,0.0,5,10年以上,0,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2010002000&jobexp=99&jobsource=salary_jobexp&order=2&page=1,2010002000,月薪
,,,,,,,,,,1,1年以下,0,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2010002000&jobexp=1&jobsource=salary_jobexp&order=2&page=1,2010002000,年薪
,,,,,,,,,,2,1~3年,0,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2010002000&jobexp=3&jobsource=salary_jobexp&order=2&page=1,2010002000,年薪
,,,,,,,,,,3,3~5年,0,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2010002000&jobexp=5&jobsource=salary_jobexp&order=2&page=1,2010002000,年薪
,,,,,,,,,,4,5~10年,0,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2010002000&jobexp=10&jobsource=salary_jobexp&order=2&page=1,2010002000,年薪
NaN,NaN,NaN,NaN,0.0,False,0.0,0.0,0.0,0.0,5,10年以上,0,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2010002000&jobexp=99&jobsource=salary_jobexp&order=2&page=1,2010002000,年薪
50245.367,35000.0,45000.0,60000.0,0.0,False,45.0,50.0,57.0,778.0,1,1年以下,1407,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2010002002&jobexp=1&jobsource=salary_jobexp&order=2&page=1,2010002002,月薪
48426.0,38000.0,42000.0,50000.0,150.0,True,42.0,48.0,150.0,778.0,2,1~3年,942,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2010002002&jobexp=3&jobsource=salary_jobexp&order=2&page=1,2010002002,月薪
50758.78,39200.0,45000.0,59500.0,164.0,True,45.0,50.0,164.0,778.0,3,3~5年,454,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2010002002&jobexp=5&jobsource=salary_jobexp&order=2&page=1,2010002002,月薪
50817.098,39000.0,45900.0,55000.0,231.0,True,45.0,50.0,231.0,778.0,4,5~10年,194,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2010002002&jobexp=10&jobsource=salary_jobexp&order=2&page=1,2010002002,月薪
53932.484,40000.0,50000.0,60500.0,176.0,True,50.0,53.0,176.0,778.0,5,10年以上,20,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2010002002&jobexp=99&jobsource=salary_jobexp&order=2&page=1,2010002002,月薪
45003.125,35000.0,40000.0,51000.0,96.0,True,40.0,45.0,96.0,2887.0,1,1年以下,2959,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2010002001&jobexp=1&jobsource=salary_jobexp&order=2&page=1,2010002001,月薪
45422.21,35600.0,40600.0,50000.0,374.0,True,40.0,45.0,374.0,2887.0,2,1~3年,1420,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2010002001&jobexp=3&jobsource=salary_jobexp&order=2&page=1,2010002001,月薪
49387.902,39000.0,45000.0,55000.0,494.0,True,45.0,49.0,494.0,2887.0,3,3~5年,466,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2010002001&jobexp=5&jobsource=salary_jobexp&order=2&page=1,2010002001,月薪
51262.56,40000.0,45800.0,58000.0,978.0,True,45.0,51.0,978.0,2887.0,4,5~10年,175,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2010002001&jobexp=10&jobsource=salary_jobexp&order=2&page=1,2010002001,月薪
56571.055,43000.0,50000.0,65000.0,945.0,True,50.0,56.0,945.0,2887.0,5,10年以上,21,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2010002001&jobexp=99&jobsource=salary_jobexp&order=2&page=1,2010002001,月薪
467196.44,378750.0,422398.53,549973.7,29.0,True,30.0,33.0,29.0,365.0,1,1年以下,579,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2010002003&jobexp=1&jobsource=salary_jobexp&order=2&page=1,2010002003,年薪
530281.44,378750.0,490346.53,598610.8,94.0,True,35.0,38.0,94.0,365.0,2,1~3年,215,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2010002003&jobexp=3&jobsource=salary_jobexp&order=2&page=1,2010002003,年薪
516233.72,385062.5,490346.53,621432.8,0.0,False,35.0,37.0,59.0,365.0,3,3~5年,35,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2010002003&jobexp=5&jobsource=salary_jobexp&order=2&page=1,2010002003,年薪
540534.94,416625.0,518366.34,628541.3,86.0,True,37.0,39.0,86.0,365.0,4,5~10年,10,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2010002003&jobexp=10&jobsource=salary_jobexp&order=2&page=1,2010002003,年薪
591030.0,416625.0,558995.06,748263.5,97.0,True,39.0,42.0,97.0,365.0,5,10年以上,0,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2010002003&jobexp=99&jobsource=salary_jobexp&order=2&page=1,2010002003,年薪
730450.1,597837.9,683243.25,871135.1,96.0,True,40.0,45.0,96.0,2887.0,1,1年以下,2959,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2010002001&jobexp=1&jobsource=salary_jobexp&order=2&page=1,2010002001,年薪
737252.4,608086.5,693491.9,854054.06,374.0,True,40.0,45.0,374.0,2887.0,2,1~3年,1420,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2010002001&jobexp=3&jobsource=salary_jobexp&order=2&page=1,2010002001,年薪
801619.9,666162.2,768648.7,939459.5,494.0,True,45.0,49.0,494.0,2887.0,3,3~5年,466,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2010002001&jobexp=5&jobsource=salary_jobexp&order=2&page=1,2010002001,年薪
832047.6,683243.25,782313.5,990702.75,978.0,True,45.0,51.0,978.0,2887.0,4,5~10年,175,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2010002001&jobexp=10&jobsource=salary_jobexp&order=2&page=1,2010002001,年薪
918210.3,734486.5,854054.06,1110270.2,945.0,True,50.0,56.0,945.0,2887.0,5,10年以上,21,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2010002001&jobexp=99&jobsource=salary_jobexp&order=2&page=1,2010002001,年薪
33716.207,30000.0,30150.0,36750.0,29.0,True,30.0,33.0,29.0,365.0,1,1年以下,579,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2010002003&jobexp=1&jobsource=salary_jobexp&order=2&page=1,2010002003,月薪
38268.87,30000.0,35000.0,40000.0,94.0,True,35.0,38.0,94.0,365.0,2,1~3年,215,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2010002003&jobexp=3&jobsource=salary_jobexp&order=2&page=1,2010002003,月薪
37255.086,30500.0,35000.0,41525.0,0.0,False,35.0,37.0,59.0,365.0,3,3~5年,35,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2010002003&jobexp=5&jobsource=salary_jobexp&order=2&page=1,2010002003,月薪
39008.836,33000.0,37000.0,42000.0,86.0,True,37.0,39.0,86.0,365.0,4,5~10年,10,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2010002003&jobexp=10&jobsource=salary_jobexp&order=2&page=1,2010002003,月薪
42652.918,33000.0,39900.0,50000.0,97.0,True,39.0,42.0,97.0,365.0,5,10年以上,0,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2010002003&jobexp=99&jobsource=salary_jobexp&order=2&page=1,2010002003,月薪
759847.9,521635.94,670674.75,912928.3,0.0,False,45.0,50.0,57.0,778.0,1,1年以下,1407,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2010002002&jobexp=1&jobsource=salary_jobexp&order=2&page=1,2010002002,年薪
732334.06,566347.56,625963.1,760773.6,150.0,True,42.0,48.0,150.0,778.0,2,1~3年,942,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2010002002&jobexp=3&jobsource=salary_jobexp&order=2&page=1,2010002002,年薪
767612.1,584232.25,670674.75,905320.6,164.0,True,45.0,50.0,164.0,778.0,3,3~5年,454,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2010002002&jobexp=5&jobsource=salary_jobexp&order=2&page=1,2010002002,年薪
768494.06,581251.5,684088.25,836851.0,231.0,True,45.0,50.0,231.0,778.0,4,5~10年,194,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2010002002&jobexp=10&jobsource=salary_jobexp&order=2&page=1,2010002002,年薪
815607.25,596155.4,745194.2,920536.06,176.0,True,50.0,53.0,176.0,778.0,5,10年以上,20,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2010002002&jobexp=99&jobsource=salary_jobexp&order=2&page=1,2010002002,年薪
36505.715,31000.0,35500.0,39000.0,21.0,True,35.0,36.0,21.0,416.0,1,1年以下,426,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2010002004&jobexp=1&jobsource=salary_jobexp&order=2&page=1,2010002004,月薪
40112.715,35000.0,40000.0,42000.0,70.0,True,40.0,40.0,70.0,416.0,2,1~3年,198,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2010002004&jobexp=3&jobsource=salary_jobexp&order=2&page=1,2010002004,月薪
41877.383,35000.0,40000.0,43000.0,63.0,True,40.0,41.0,63.0,416.0,3,3~5年,30,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2010002004&jobexp=5&jobsource=salary_jobexp&order=2&page=1,2010002004,月薪
42863.566,36200.0,41000.0,48300.0,136.0,True,41.0,42.0,136.0,416.0,4,5~10年,22,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2010002004&jobexp=10&jobsource=salary_jobexp&order=2&page=1,2010002004,月薪
46576.43,40000.0,45000.0,52000.0,126.0,True,45.0,46.0,126.0,416.0,5,10年以上,0,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2010002004&jobexp=99&jobsource=salary_jobexp&order=2&page=1,2010002004,月薪
38629.66,33000.0,35500.0,42000.0,139.0,True,35.0,38.0,139.0,2897.0,1,1年以下,3335,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2010002005&jobexp=1&jobsource=salary_jobexp&order=2&page=1,2010002005,月薪
40400.543,33000.0,38000.0,45000.0,514.0,True,38.0,40.0,514.0,2897.0,2,1~3年,1336,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2010002005&jobexp=3&jobsource=salary_jobexp&order=2&page=1,2010002005,月薪
41221.562,35000.0,40000.0,45000.0,565.0,True,40.0,41.0,565.0,2897.0,3,3~5年,303,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2010002005&jobexp=5&jobsource=salary_jobexp&order=2&page=1,2010002005,月薪
43148.254,35693.0,40000.0,48000.0,904.0,True,40.0,43.0,904.0,2897.0,4,5~10年,88,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2010002005&jobexp=10&jobsource=salary_jobexp&order=2&page=1,2010002005,月薪
46282.094,38000.0,44000.0,50200.0,775.0,True,44.0,46.0,775.0,2897.0,5,10年以上,9,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2010002005&jobexp=99&jobsource=salary_jobexp&order=2&page=1,2010002005,月薪
537508.7,441001.62,527596.0,590673.56,21.0,True,35.0,36.0,21.0,416.0,1,1年以下,426,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2010002004&jobexp=1&jobsource=salary_jobexp&order=2&page=1,2010002004,年薪
590618.06,497905.06,594474.3,636109.94,70.0,True,40.0,40.0,70.0,416.0,2,1~3年,198,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2010002004&jobexp=3&jobsource=salary_jobexp&order=2&page=1,2010002004,年薪
616600.94,497905.06,594474.3,651255.44,63.0,True,40.0,41.0,63.0,416.0,3,3~5年,30,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2010002004&jobexp=5&jobsource=salary_jobexp&order=2&page=1,2010002004,年薪
631121.5,514976.1,609336.2,731526.44,136.0,True,41.0,42.0,136.0,416.0,4,5~10年,22,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2010002004&jobexp=10&jobsource=salary_jobexp&order=2&page=1,2010002004,年薪
685789.5,569034.4,668783.6,787564.75,126.0,True,45.0,46.0,126.0,416.0,5,10年以上,0,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2010002004&jobexp=99&jobsource=salary_jobexp&order=2&page=1,2010002004,年薪
591152.0,512461.88,551284.75,652224.25,139.0,True,35.0,38.0,139.0,2897.0,1,1年以下,3335,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2010002005&jobexp=1&jobsource=salary_jobexp&order=2&page=1,2010002005,年薪
618251.94,512461.88,590107.6,698811.7,514.0,True,38.0,40.0,514.0,2897.0,2,1~3年,1336,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2010002005&jobexp=3&jobsource=salary_jobexp&order=2&page=1,2010002005,年薪
630816.06,543520.2,621165.94,698811.7,565.0,True,40.0,41.0,565.0,2897.0,3,3~5年,303,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2010002005&jobexp=5&jobsource=salary_jobexp&order=2&page=1,2010002005,年薪
660300.3,554281.9,621165.94,745399.1,904.0,True,40.0,43.0,904.0,2897.0,4,5~10年,88,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2010002005&jobexp=10&jobsource=salary_jobexp&order=2&page=1,2010002005,年薪
